**** OLS ****

Terrain cut 4


polynomial = 28 
lambda = 0


Parameters with uncertainties
-557401.265625  +/-  139024320.776752
-440295.148438  +/-  170420802.495058
-278334.070312  +/-  172243625.834219
-18995.75  +/-  140182089.530904
188350.46875  +/-  138015184.670426
405506.695312  +/-  133005894.357402
842045.140625  +/-  136156867.311607
-1439107.574219  +/-  130978439.925691
-128399.394531  +/-  106560343.311602
902095.591797  +/-  123392185.042993
-130581.15625  +/-  106509162.627315
-121185.507812  +/-  91743684.417722
270616.994141  +/-  45544649.120004
646805.695312  +/-  129980686.985544
-1428820.328125  +/-  147574656.355162
225252.214844  +/-  95856936.604076
120354.246094  +/-  126261491.181933
227437.28125  +/-  112724638.708629
-305147.738281  +/-  118782687.331375
-267619.912109  +/-  115848286.207637
17533.824219  +/-  124700103.580312
54864.460938  +/-  106526381.854122
-118442.140625  +/-  147421775.489844
-250372.289062  +/-  108527523.735634
-202688.111328  +/-  124769819.760431
-85819.226562  +/-  115887707.342794
123088.867188  +/-  118707606.053167
727032.039062  +/-  114112248.603972
-890677.882812  +/-  126907906.450138
-124269.825195  +/-  96178083.118155
877037.953125  +/-  147323269.877423
-607942.947266  +/-  130048365.421805
128309.314453  +/-  45824840.972607
540710.875  +/-  110435808.014371
879598.136719  +/-  154317858.3319
-647246.109375  +/-  167751558.005176
-153174.25  +/-  104878941.399825
-570120.816406  +/-  127281673.005808
97142.640625  +/-  125802052.688257
-242605.507812  +/-  161902309.484305
14104.111328  +/-  95784633.076155
513699.835938  +/-  129874857.637875
657323.289062  +/-  113886146.204456
420825.992188  +/-  107879947.528725
18726.253906  +/-  107852951.541061
-308404.625  +/-  114127253.036727
-404453.121094  +/-  129328557.261119
-352328.597656  +/-  95890692.69294
-133248.015625  +/-  161240307.212996
692842.609375  +/-  125870249.878084
-207451.96875  +/-  127351668.268796
-120831.708984  +/-  105013713.368688
535326.791016  +/-  167976402.456401
-837629.390625  +/-  154665180.255134
320360.4375  +/-  111208660.331982
541679.421875  +/-  144248264.550874
694414.1875  +/-  134800500.749533
359500.90625  +/-  152002793.910257
-304409.734375  +/-  108825225.46142
-1039269.818359  +/-  127762113.469244
55970.523438  +/-  139762425.571808
-214425.703125  +/-  205032182.025959
103365.820312  +/-  131866125.161027
658908.625  +/-  124567089.792956
849261.46875  +/-  150376716.263343
729376.828125  +/-  140054584.280531
453862.478516  +/-  118571385.851667
69168.6875  +/-  139321746.768498
-300164.65625  +/-  151365996.96158
-473605.566406  +/-  123973845.044517
-477484.46875  +/-  130799979.973083
-308515.4375  +/-  205450312.051394
640556.5  +/-  140416719.447394
426363.023438  +/-  128449987.280692
-177162.34375  +/-  109363403.210615
27844.894531  +/-  151934316.57532
-668285.144531  +/-  135065966.321054
356421.898438  +/-  143913766.688531
258170.109375  +/-  98570905.946403
52425.304688  +/-  81721462.9919
1191444.777344  +/-  112492976.504207
-251444.59375  +/-  98164087.926033
-1154152.515625  +/-  124169628.376537
237043.832031  +/-  151047011.57393
-103283.992188  +/-  191341673.831124
122696.425781  +/-  140265516.169482
516338.740234  +/-  105831883.02747
509732.859375  +/-  125550565.281387
377009.96875  +/-  139057823.236545
400283.785156  +/-  121385879.242491
425147.339844  +/-  121872559.214945
208057.476562  +/-  139071016.508632
-153058.210938  +/-  126417976.143258
-356929.962891  +/-  105852645.68034
-424602.707031  +/-  141343955.981371
-433631.132812  +/-  190494414.274009
463245.867188  +/-  149409998.730403
861745.873047  +/-  123428395.190941
-289403.882812  +/-  97409931.060141
-449847.308594  +/-  111857834.658203
-106596.882812  +/-  81292868.455432
188070.132812  +/-  98949379.571912
-186645.930542  +/-  41506277.517988
-832173.671875  +/-  118641457.942282
1502041.890625  +/-  143652231.7908
-120554.519531  +/-  113549994.526894
-930011.417969  +/-  123931605.553477
615489.304688  +/-  187903423.395828
81035.59375  +/-  139545827.48758
175348.15625  +/-  93428566.700079
339648.208984  +/-  96386947.908954
-59301.166016  +/-  85770543.795841
-499217.251953  +/-  86772696.100752
-387984.976562  +/-  90308275.90474
160762.949219  +/-  89293859.468778
543975.464844  +/-  91644422.297814
421086.5  +/-  86316517.691883
57574.628906  +/-  85366299.313785
-112911.875  +/-  96475228.90981
-214154.041016  +/-  93736867.391224
-525516.15625  +/-  139097914.434065
94010.378906  +/-  188622275.74261
1023706.34375  +/-  123982589.937179
-404980.601562  +/-  113114548.416675
-701436.246094  +/-  143583689.514892
634140.012695  +/-  118975872.068795
-137951.446289  +/-  42379238.306746
-567838.367188  +/-  152649011.770244
-1445252.1875  +/-  194263538.023858
1094833.15625  +/-  207044400.976155
-9485.539062  +/-  153631108.678127
-484515.46875  +/-  140725531.0354
1005546.203125  +/-  233609001.602568
143550.265625  +/-  147202299.368212
200736.296875  +/-  114161740.841461
341520.042969  +/-  155326596.008451
-361710.953125  +/-  136768038.458009
-1269097.5625  +/-  141050279.61248
-1417150.75  +/-  143615269.641139
-666553.398438  +/-  131225699.20551
290909.610352  +/-  131916009.733047
700283.046875  +/-  144043784.012894
454047.328125  +/-  139904791.820022
121572.28125  +/-  136622818.733335
172358.867188  +/-  155092206.022683
150860.066406  +/-  113876253.417588
-556605.125  +/-  146591253.662049
-454713.890625  +/-  233556644.836889
923672.539062  +/-  140319826.523054
-417112.941406  +/-  153288569.4156
-599618.734375  +/-  206915599.901792
1139620.457031  +/-  194226578.384168
-439527.171875  +/-  152905024.498876
-486026.773438  +/-  154568814.577606
-974947.382812  +/-  142574411.988727
-14865.6875  +/-  151946687.894632
50000.953125  +/-  117735615.91955
38429.130859  +/-  141098884.118348
1093935.507812  +/-  210107663.518056
-298694.890625  +/-  161191363.986304
-84797.4375  +/-  164449060.619493
521870.9375  +/-  202428220.97481
26106.804688  +/-  153625407.881448
-1093044.257812  +/-  171466158.28277
-1641391.25  +/-  188266420.925252
-1138009.828125  +/-  161958568.054159
-99470.794922  +/-  145933702.358719
578627.203125  +/-  161910166.522095
448263.519531  +/-  190283921.238155
-93842.492188  +/-  171240014.308958
-183334.617188  +/-  155882103.859133
454729.460938  +/-  202103694.06871
753683.878906  +/-  165104690.694623
-403840.453125  +/-  161312373.723463
-1075194.304688  +/-  209891563.513917
641841.8125  +/-  141941160.418934
-233542.869141  +/-  117816444.391907
-95439.132812  +/-  152632823.652312
774861.417969  +/-  142287475.460794
-394707.851562  +/-  155036655.026915
521171.421875  +/-  154965303.519474
1699121.546875  +/-  208771522.7759
-1533743.234375  +/-  232908940.871258
166789.6875  +/-  231954842.273894
529432.171875  +/-  190971864.706627
530273.234375  +/-  236694855.845697
-1781138.429688  +/-  273809288.554344
-1211452.660156  +/-  187981824.079715
583924.595703  +/-  189333414.030403
1251226.511719  +/-  192211581.642291
742048.515625  +/-  217532785.833887
177626.054688  +/-  187399204.319909
273614.851562  +/-  170153716.275213
791898.328125  +/-  234732299.937976
987590.054688  +/-  235619504.17799
349800.132812  +/-  170134326.300588
-856351.375  +/-  187080564.060112
-1636932.859375  +/-  217520334.848197
-1002267.023438  +/-  192635768.6688
803247.300781  +/-  189427252.062374
1784406.118164  +/-  188067824.73147
148360.265625  +/-  273959336.908187
-1586119.40625  +/-  236622850.248922
313593.416016  +/-  190995473.379073
233528.085938  +/-  231997705.060137
733880.195312  +/-  233025068.625623
-1248392.945312  +/-  208780894.749906
457965.976562  +/-  155167238.496012

MSE whole data set =  15.35035209469851
R2 whole data set =  0.9910982830657891

Resampling:

Mean MSE on train data =  15.16206347188233
Mean MSE on test data =  18.603366651058003

Mean R2 on train data =  0.9912059143094307
Mean R2 on test data =  0.9891792869294911

***********************************************
