**** Lasso ****

Terrain cut 1


polynomial = 30 
lambda = 5.689866029018282e-05


Parameters with uncertainties
-0.059751  +/-  3575522499.296044
0.069964  +/-  4847472323.291488
0.09843  +/-  4509699041.589911
0.08806  +/-  1997396402.289621
0.07229  +/-  3327655789.653192
0.056566  +/-  3709391171.844741
0.042284  +/-  2735026867.660824
0.029621  +/-  2975846971.148569
0.018388  +/-  2760241595.525944
0.008313  +/-  1747953424.05757
0.0  +/-  2050078401.531103
0.0  +/-  2504121088.959649
-0.0  +/-  2202328596.160133
-0.004836  +/-  2159446375.16894
-0.032451  +/-  2538011516.80477
-0.03957  +/-  2054613065.06598
-0.046228  +/-  1750010966.12098
-0.052144  +/-  2751971739.769494
-0.056798  +/-  2930498921.273355
-0.059313  +/-  2719975203.394496
-0.058263  +/-  3708552304.378768
-0.051415  +/-  3318629388.764112
-0.035491  +/-  2001255361.139927
-0.006441  +/-  4502126326.016582
0.021383  +/-  4838292490.116014
0.080549  +/-  3611954251.969368
0.0  +/-  1894433936.422838
-0.04403  +/-  4612240259.639626
-0.108679  +/-  5282234914.206676
0.044639  +/-  4455225934.392905
0.086455  +/-  4274239751.570336
0.084033  +/-  4354274302.70009
0.073264  +/-  4826719607.466984
0.06079  +/-  4401355100.089092
0.048681  +/-  3795575528.26744
0.037511  +/-  3488059184.20878
0.027335  +/-  3588034842.162437
0.018031  +/-  3493532618.676698
0.009431  +/-  3176606169.253266
0.001364  +/-  3194999039.779876
0.0  +/-  3007099255.291298
0.0  +/-  2732036279.175642
-0.0  +/-  3033698249.900782
-0.0193  +/-  3179855505.22264
-0.035306  +/-  3168142910.560257
-0.042005  +/-  3433181979.054447
-0.048117  +/-  3598260128.659594
-0.053146  +/-  3493090057.641135
-0.056248  +/-  3787548847.799038
-0.056045  +/-  4420842979.96447
-0.05036  +/-  4834931724.439611
-0.035956  +/-  4352721181.503096
-0.008744  +/-  4271988208.782305
0.016975  +/-  4538014699.482188
0.076147  +/-  5190372571.434566
0.001046  +/-  4613202024.831872
-0.016238  +/-  4442513781.617042
-0.146787  +/-  3406078965.198459
0.020179  +/-  2672734149.585414
0.072462  +/-  4058124280.318392
0.077042  +/-  5947372689.207509
0.071042  +/-  5874244959.830425
0.061873  +/-  4443390567.352495
0.052105  +/-  4474477941.302092
0.042637  +/-  4166237954.735482
0.033735  +/-  3902605915.673081
0.025415  +/-  4309384026.183098
0.017599  +/-  3872574060.71834
0.010179  +/-  3759662609.412495
0.00304  +/-  4035731009.588794
0.0  +/-  3896710482.808568
0.0  +/-  3779015955.936666
-0.0  +/-  4032006854.992274
-0.005133  +/-  3751839437.22968
-0.031668  +/-  3942637326.964194
-0.038341  +/-  4351818272.907875
-0.044568  +/-  3907353479.622524
-0.049876  +/-  4155552069.995408
-0.053458  +/-  4453947456.674956
-0.053981  +/-  4436916624.888958
-0.049327  +/-  5880511110.368496
-0.036309  +/-  5946653205.435161
-0.010818  +/-  4047021372.063814
0.012864  +/-  2520512236.864306
0.071883  +/-  3509589140.664101
0.00213  +/-  4148848604.615836
0.00566  +/-  4844173363.035663
-0.167843  +/-  5991970881.586195
0.0  +/-  7352816441.588648
0.054367  +/-  8472122237.819282
0.068068  +/-  9242593979.380913
0.066468  +/-  7916830179.722287
0.06052  +/-  5394796901.908661
0.05314  +/-  5163305086.97239
0.045478  +/-  4894346739.785364
0.037974  +/-  4246753923.25053
0.03077  +/-  5214793051.372538
0.023872  +/-  4582814832.680145
0.017229  +/-  4300062594.321796
0.010769  +/-  5024250449.606365
0.004413  +/-  4513020873.371455
0.0  +/-  3669883133.699582
0.0  +/-  4529737629.270549
0.0  +/-  5025272835.427246
-0.0  +/-  4298638312.47064
-0.021395  +/-  4574388645.076698
-0.03506  +/-  5204972981.94544
-0.041344  +/-  4257337492.179081
-0.04686  +/-  4904511174.519247
-0.050836  +/-  5156058880.481238
-0.051989  +/-  5389872510.489662
-0.04826  +/-  7927626023.33261
-0.036517  +/-  9251870782.706432
-0.012651  +/-  8469894323.670216
0.009043  +/-  7321647171.28085
0.067747  +/-  6009485524.691269
0.002793  +/-  4715686232.388332

MSE whole data set =  51.60832784849059
R2 whole data set =  0.07498601516595882

Resampling:

