**** Ridge ****

Terrain cut 4


polynomial = 28 
lambda = 3.727593720314938e-12


Parameters with uncertainties
79350.775146  +/-  596766.303595
51312.135742  +/-  724224.907853
-107971.706055  +/-  780417.117097
104196.274414  +/-  849202.620804
4180.453613  +/-  535566.946332
185664.738281  +/-  675756.743575
22334.235352  +/-  790117.056055
-294388.639404  +/-  831166.768612
185598.071289  +/-  715325.100409
133884.816406  +/-  664202.486744
439720.580078  +/-  572457.90836
121452.267578  +/-  552958.97081
-57449.421875  +/-  773659.82722
675557.363281  +/-  813700.169966
180513.933594  +/-  731136.068354
662757.535156  +/-  860304.994998
870698.900391  +/-  662407.931518
755257.548828  +/-  738681.080905
564043.514648  +/-  684197.393583
396686.512695  +/-  682963.673276
264030.538086  +/-  648465.406712
154374.397461  +/-  583899.582436
52618.338867  +/-  718971.955492
-66252.696655  +/-  717703.961301
-205557.823242  +/-  585668.960169
-311416.749512  +/-  649636.689989
-297008.242188  +/-  685141.313424
-126321.000488  +/-  682344.92697
52799.434082  +/-  737773.750902
6444.615234  +/-  661407.694102
-156327.552734  +/-  857888.130155
123184.897461  +/-  730813.194553
97851.501953  +/-  814925.905198
157882.545898  +/-  775363.067648
9420.285645  +/-  555656.410109
-199753.088379  +/-  571824.516934
175490.592285  +/-  668180.253565
-92801.222656  +/-  722667.483155
-673234.538086  +/-  912963.99687
205868.27002  +/-  1153493.185916
-227531.875  +/-  1637434.618758
440265.339844  +/-  1518775.034104
-751792.660156  +/-  746325.963612
-700831.246094  +/-  994588.9528
-544914.058105  +/-  846882.990349
-492727.144531  +/-  1072678.799376
-450813.615234  +/-  745732.227558
-398178.807617  +/-  745499.887431
-324670.674805  +/-  956674.53113
-213568.825073  +/-  748144.722029
-57916.37793  +/-  682495.180162
95629.293945  +/-  810487.736278
179823.147949  +/-  684975.366438
158530.355957  +/-  750786.938261
79510.289062  +/-  955833.729783
52732.85498  +/-  743400.144327
128650.563477  +/-  743401.791177
183800.926758  +/-  1074438.143356
9225.720459  +/-  847611.218758
-241079.078613  +/-  993891.260401
31884.264648  +/-  746300.634597
-1785.832275  +/-  1518481.095882
-136641.885254  +/-  1638180.860539
-53491.154297  +/-  1155078.315328
290187.858398  +/-  912967.034147
-187966.317871  +/-  724808.286836

MSE whole data set =  1.5240421161932445
R2 whole data set =  0.9709420907995341

Resampling:

Mean MSE on train data =  1.4833611851412754
Mean MSE on test data =  1.7917586681091442

Mean R2 on train data =  0.9717087418412855
Mean R2 on test data =  0.965694810380169

***********************************************

Terrain cut 5


polynomial = 16 
lambda = 3.727593720314938e-12


Parameters with uncertainties
0.479801  +/-  386.239782
-57.817633  +/-  15419.744239
-5.401082  +/-  15395.311901
1643.393593  +/-  243320.947261
73.433342  +/-  256148.98839
-175.646706  +/-  242561.360605
-18819.115295  +/-  1891872.578534
-6605.539673  +/-  2206525.886736
6962.715637  +/-  2204710.084937
3739.255493  +/-  1883129.099933
109497.767578  +/-  8116439.477427
78486.114258  +/-  10100210.435419
-39423.013184  +/-  11338518.28691
-54530.244385  +/-  10082353.516086
-29736.074219  +/-  8066106.808329
-352675.079102  +/-  19033494.133204
-381556.085938  +/-  25104861.68703
53982.080566  +/-  34761817.46241
255462.847656  +/-  34768716.892785
193558.518555  +/-  24971602.017376
120273.367188  +/-  18856167.241862
616064.402344  +/-  20495325.965963
908263.050781  +/-  36537865.022738
84473.851562  +/-  62737850.240549
-483735.927734  +/-  60163538.655337
-557728.509766  +/-  62830537.483908
-366701.414062  +/-  36045808.946424
-254927.710938  +/-  20012782.35643
-446944.933594  +/-  8824255.33768
-941308.265625  +/-  40163772.446189
-198379.841797  +/-  58915868.913631
360155.21875  +/-  55826627.278373
599199.37793  +/-  55981104.916937
457063.084961  +/-  58970571.744398
309503.584473  +/-  39728243.738366
229442.515625  +/-  8095351.759797
-180724.581543  +/-  17793022.974423
-81236.154785  +/-  28418641.513847
-175930.493164  +/-  33023894.952471
-50861.892578  +/-  29943682.55318
51523.026367  +/-  26033670.354064
90596.097656  +/-  29600591.320505
152758.556152  +/-  32720860.381741
81502.398438  +/-  28331491.596535
67310.976562  +/-  18000414.422407
364372.640625  +/-  10652764.816608
785763.464844  +/-  30876016.988184
514608.394531  +/-  26936622.444947
-30708.5  +/-  56491224.191164
-385247.789062  +/-  55402043.446514
-544543.568359  +/-  55200581.944833
-511324.136719  +/-  55893087.670979
-380747.448242  +/-  25947420.918641
-287217.430664  +/-  29946967.377318
-221149.679688  +/-  9773701.953954
174461.160156  +/-  14699220.917368
104950.311035  +/-  24109322.43787
126457.973633  +/-  25380727.993306
140751.34375  +/-  27526036.295448
2336.813477  +/-  30905729.281668
-52997.544922  +/-  31167766.486665
-100179.412109  +/-  31338254.34659
-128072.193359  +/-  27904976.878071
-131517.134766  +/-  25892657.544861
-60394.746094  +/-  24780438.848595
-64126.939453  +/-  15041981.371057
-287911.113281  +/-  15956364.851314
-674406.394531  +/-  29852145.987127
-577241.808594  +/-  19684615.834316
-192340.09668  +/-  41282124.190346
170340.327148  +/-  43789616.927094
402306.318359  +/-  41087988.61548
514277.888672  +/-  40798818.959478
496525.069824  +/-  44189741.64525
406640.943359  +/-  41799724.261249
303010.0354  +/-  20781957.42415
245961.061523  +/-  29994652.870636
207890.285156  +/-  16079964.267165
-238906.470703  +/-  7985564.759087
-317078.991699  +/-  18001946.294764
-279469.267578  +/-  29474211.997827
-218132.595703  +/-  37143438.863139
-63923.699219  +/-  27660789.124696
113396.291016  +/-  24626051.979692
198735.989014  +/-  23324192.401682
250179.929688  +/-  24755422.087551
255073.43457  +/-  27532811.683627
241539.693848  +/-  36818934.845532
190700.637573  +/-  29211314.091144
138152.025879  +/-  17995195.320685
79768.587891  +/-  7292426.958947
236797.076172  +/-  20718094.915789
575597.923828  +/-  33888212.958136
555625.832031  +/-  28980837.365363
302957.322266  +/-  28136993.57954
-5512.538574  +/-  36026763.258705
-235954.103516  +/-  34196405.478001
-377886.56543  +/-  38466130.762529
-466430.470215  +/-  38709132.912132
-471300.555664  +/-  34800322.376321
-393394.307983  +/-  36316890.088334
-304835.251953  +/-  28501250.369496
-249418.112305  +/-  29126934.275816
-225060.300781  +/-  33914726.445646
-127056.204102  +/-  20636198.897437
255655.714844  +/-  6877207.864481
450417.007812  +/-  13778797.436287
451640.800781  +/-  22593767.582412
329056.204102  +/-  28476383.366517
148913.228516  +/-  25919597.391035
-66478.355469  +/-  41946947.179848
-240372.724609  +/-  41180597.960078
-319859.4646  +/-  22874194.962632
-383617.485352  +/-  40676940.50137
-384569.998047  +/-  41798930.581497
-339503.027832  +/-  25842946.613943
-307912.73291  +/-  27938573.750778
-232576.659668  +/-  21994402.76554
-187594.393555  +/-  14026297.81645
-171230.962891  +/-  7010588.604709
-328289.285156  +/-  26561538.584067
-738135.485352  +/-  43561388.805119
-787360.703125  +/-  47613640.18877
-567028.230469  +/-  32783628.963468
-192216.545898  +/-  38535074.25198
124511.844727  +/-  52929172.564509
349003.040039  +/-  43663308.470168
529000.015625  +/-  35210291.406241
642991.537109  +/-  35282500.654245
651324.445312  +/-  42879915.328108
601624.119629  +/-  52850980.386708
505351.414062  +/-  38437768.420573
411326.419922  +/-  32234744.296755
349916.866211  +/-  47386820.745514
305032.457031  +/-  43690484.474453
231478.273438  +/-  26525640.31709
95835.740234  +/-  11218783.749743
236782.787109  +/-  20623090.583841
264189.250977  +/-  28703777.070791
205618.789062  +/-  23210371.07276
65556.18457  +/-  27821151.065089
-24038.84082  +/-  36178104.218678
-107351.631348  +/-  41839381.601099
-151342.536865  +/-  50936319.737095
-201012.402344  +/-  27492216.170469
-223024.366943  +/-  51019006.955922
-216156.915039  +/-  41814776.749134
-176850.85376  +/-  36287536.601226
-160135.037109  +/-  27952205.808193
-118858.179688  +/-  23015643.972751
-113105.531494  +/-  28543188.895851
-99175.557617  +/-  20674906.62748
-71495.112305  +/-  11212858.989493

MSE whole data set =  0.7223589881307814
R2 whole data set =  0.9868172997945853

Resampling:

Mean MSE on train data =  0.6923620290029797
Mean MSE on test data =  1.185601511388768

Mean R2 on train data =  0.9873003252065351
Mean R2 on test data =  0.9770730356849213

***********************************************

Terrain cut 6


polynomial = 30 
lambda = 3.727593720314938e-12


Parameters with uncertainties
179.151456  +/-  2916.956789
490.638729  +/-  127940.792871
-615.237797  +/-  127971.764126
4853.854248  +/-  2309372.671317
3845.027618  +/-  1912942.39137
8691.366211  +/-  2312312.276337
-102058.605469  +/-  19696643.267172
16583.542969  +/-  17116197.767204
-23776.035156  +/-  17106396.841937
-80565.298828  +/-  19756719.009129
463116.179688  +/-  89471350.805318
-152258.992188  +/-  86583329.520338
-88077.910156  +/-  81227939.650207
37634.300781  +/-  86547416.285281
378829.234375  +/-  90013329.091057
-574761.9375  +/-  223799008.084052
32170.5625  +/-  249353715.89147
511401.328125  +/-  230713256.930644
704064.8125  +/-  230110564.41029
-91868.34375  +/-  249631860.64158
-984595.5  +/-  226317194.524787
-905661.5625  +/-  287561046.387544
1549832.375  +/-  384365381.802757
-1659567.96875  +/-  354704530.132498
-850409.875  +/-  353037298.943197
-1138679.921875  +/-  352620113.991179
-223914.0  +/-  386193754.095855
1396423.8125  +/-  292802635.049765
2114370.375  +/-  150035417.130666
-2986348.875  +/-  237150750.591778
3269902.46875  +/-  233477747.097488
-2190502.304688  +/-  259347779.415134
3094298.59375  +/-  252067495.100491
-754435.847656  +/-  233859360.614326
1226831.59375  +/-  239650003.798845
-667100.875  +/-  148542573.552477
627199.125  +/-  181817487.853632
116203.992188  +/-  192824882.07149
-1681880.1875  +/-  229924407.297965
1856762.234375  +/-  206974924.203684
-135249.542969  +/-  201078352.861953
222636.59375  +/-  206148766.210261
707302.5  +/-  228663982.870692
-616458.109375  +/-  191697723.403805
-737672.9375  +/-  203037123.132276
-1841662.34375  +/-  121690632.82334
2225687.03125  +/-  143164106.654982
-1433455.03125  +/-  133040930.414924
1143406.375  +/-  243016713.330617
-2319813.058594  +/-  252941120.899248
1856643.0  +/-  254880902.319512
-2438538.28125  +/-  237720152.654537
826745.171875  +/-  130867939.426317
-1091726.570312  +/-  147412904.674373
417509.328125  +/-  138667042.585447
-1714488.4375  +/-  180858458.935991
993869.757812  +/-  183819269.765719
87545.8125  +/-  217252863.357891
1698313.546875  +/-  196149637.461672
-1934397.5625  +/-  218925774.820856
-1190189.515625  +/-  197668133.8856
2295791.171875  +/-  221042103.193594
-2761806.6875  +/-  195421204.616668
853010.640625  +/-  215066203.867203
-67543.65625  +/-  178825191.927142
888669.625  +/-  178751734.460175
192954.25  +/-  120336532.121668
-853541.828125  +/-  108631743.505766
306477.710938  +/-  100080315.432344
731819.84375  +/-  170991593.742641
772774.5625  +/-  156189086.275292
-1322352.960938  +/-  210872382.552464
-357803.890625  +/-  207321503.259901
2064694.90625  +/-  160693511.470171
-1468285.386719  +/-  174673183.241298
605104.945312  +/-  101020150.425514
674852.15625  +/-  106932246.656088
156229.984375  +/-  109322703.026023
1758898.625  +/-  136750623.671985
-1395994.171875  +/-  131939202.597926
112945.59375  +/-  159722667.821129
-1364719.476562  +/-  139949767.471723
1527389.265625  +/-  178086569.750376
849433.109375  +/-  219416344.299065
-1259334.109375  +/-  148009465.35336
322998.046875  +/-  226596767.060333
1304841.96875  +/-  172852024.845858
-196.140625  +/-  137911019.532095
-7446.171875  +/-  159276055.496959
556950.21875  +/-  126368784.687474
-611573.828125  +/-  140805129.605122
1751240.0  +/-  151418355.006726
-746325.6875  +/-  127067241.444815
336338.375  +/-  179048013.277926
-2569273.34375  +/-  167215200.193752
439968.71875  +/-  197391323.662378
1636285.4375  +/-  175893147.056084
-251402.765625  +/-  181306178.639013
-671810.71875  +/-  181651224.719703
481809.255859  +/-  175337606.043086
81845.6875  +/-  195410288.967864
987087.390625  +/-  166865877.781997
-725664.53125  +/-  177518198.991258
75523.828125  +/-  128303397.24889
-839135.03125  +/-  144077244.944657
458790.984375  +/-  110105170.460342
189223.34375  +/-  108837676.122739
799021.851562  +/-  112785873.496716
-2106548.796875  +/-  150614086.92748
-551442.1875  +/-  173524096.947149
960422.1875  +/-  166645240.874742
289459.78125  +/-  182468967.465297
-395313.474609  +/-  147851608.941822
-117670.007812  +/-  183912562.724316
179953.585938  +/-  165749878.67886
-1068089.5625  +/-  169647968.476205
1466793.851562  +/-  150147654.65017
-1138328.109375  +/-  113114234.281643
-285649.46875  +/-  106808704.945763
-318223.25  +/-  85096623.794408
-943495.0  +/-  111787496.681852
712328.359375  +/-  101645938.759961
976556.085938  +/-  116651066.667217
-581934.289062  +/-  133535277.250685
-605710.630859  +/-  135071912.619565
86450.796875  +/-  156499320.696403
89772.804688  +/-  154711127.44008
-21886.125  +/-  130536112.907811
-258937.171875  +/-  131021703.924911
145066.21875  +/-  157459754.362826
-101508.972656  +/-  158438657.051399
-1782573.832031  +/-  139125488.437128
1623713.609375  +/-  133023931.411364
-1028638.375  +/-  116452748.967213
-289565.53125  +/-  99065175.906863
396112.363281  +/-  110138739.839278
-1699545.625  +/-  144969309.486705
627375.03125  +/-  110329228.179481
609275.765625  +/-  155224459.258499
919336.546875  +/-  139616967.465792
4240.171875  +/-  167752861.495636
-294707.054688  +/-  147682465.165548
-212526.5  +/-  150644967.618195
136446.945312  +/-  116469675.883361
-70276.71875  +/-  132822629.367883
-221212.738281  +/-  115707275.550799
389676.570312  +/-  150134626.856099
-55017.894531  +/-  147610937.443689
-1971735.46875  +/-  168031121.834465
1528392.351562  +/-  139730827.555948
-545919.859375  +/-  155136046.143715
-53611.515625  +/-  109127708.3966
775039.46875  +/-  134865617.268886
-1399503.28125  +/-  115374068.925819
222030.015625  +/-  110590947.244665
-147028.414062  +/-  140149342.748292
1717635.125  +/-  130357943.710251
577920.859375  +/-  185268299.400859
-321161.3125  +/-  152390726.063316
-322325.25  +/-  137959312.218933
194459.291016  +/-  118605302.273564
186822.296875  +/-  127605552.4982
-257431.878906  +/-  128069086.673576
-190724.0  +/-  119225942.1677
700769.898438  +/-  137747203.297112
249637.070312  +/-  152333320.254053
-1802295.015625  +/-  184992628.852547
1208674.632812  +/-  131273887.531428
