**** OLS ****

Terrain cut 1


polynomial = 28 
lambda = 0


Parameters with uncertainties
58319.926949  +/-  517041.259268
360235.536407  +/-  663501.380248
314128.063568  +/-  518875.583637
25019.669281  +/-  473344.360401
-240008.382988  +/-  562113.565477
-296025.467003  +/-  475064.492968
-176685.936722  +/-  520708.09204
-101666.529938  +/-  662918.242685
-273194.724981  +/-  515584.982967
-638346.294682  +/-  515586.125139
-841792.020477  +/-  745176.303863
-542381.20813  +/-  587860.547406
73308.244217  +/-  689313.033465
377621.573372  +/-  517596.617263
363561.521027  +/-  1053142.181811
-59837.069693  +/-  1136159.923458
100385.322845  +/-  801104.274835
553419.383926  +/-  633188.056717
-444076.878967  +/-  502690.604884

MSE whole data set =  4.97886374030928
R2 whole data set =  0.9107601664233361

Resampling:

Mean MSE on train data =  4.9137060841415865
Mean MSE on test data =  5.521582691491993

Mean R2 on train data =  0.9117774536659837
Mean R2 on test data =  0.8987979182024011

***********************************************

Terrain cut 2


polynomial = 27 
lambda = 0


Parameters with uncertainties
10.384747  +/-  317.952311
206.983117  +/-  13256.090484
-0.50387  +/-  13256.141599
-2997.704304  +/-  226064.650808
-991.833725  +/-  205713.849782
-637.385918  +/-  226015.420623
-4276.865845  +/-  1861149.056888
14470.704193  +/-  1733549.458286
6619.187897  +/-  1734612.525801
6167.010864  +/-  1860219.437806
179610.215088  +/-  8253886.938124
-95498.993896  +/-  7824713.306627
-9866.027832  +/-  8867117.365521
-22187.105225  +/-  7833339.575028
-24875.782715  +/-  8246983.117132
-824395.637695  +/-  19892450.186007
439989.068359  +/-  19872382.735549
-189454.759766  +/-  24655844.899432
67677.151611  +/-  24680538.727182
-34490.746094  +/-  19907134.096593
54841.416016  +/-  19867851.975441
1397809.693359  +/-  22307988.80846
-1156025.140625  +/-  26472723.482753
868087.368164  +/-  36676483.549703
-41385.509766  +/-  42990533.842308
134963.757812  +/-  36768538.268339
164557.841797  +/-  26549341.026271
-50073.720703  +/-  22273934.138157
-322267.038574  +/-  6125033.120502
1122787.849609  +/-  16939954.510905
-1196615.085938  +/-  31032070.626316
-345523.085938  +/-  36102279.066075
416958.179688  +/-  36083748.232865
-653654.304688  +/-  31172934.16885
-40070.644531  +/-  16971953.581265
-29005.789673  +/-  6131384.57221
-1182267.974609  +/-  16987285.568747
589358.929688  +/-  18238941.025065
136180.394531  +/-  23726713.552103
-117026.964844  +/-  25012232.881573
-208592.964844  +/-  24712009.014552
-60116.03125  +/-  25075714.709882
163765.1875  +/-  23540670.839027
-164356.505859  +/-  18224806.912385
56821.298828  +/-  16872126.049557
-112776.408936  +/-  7775646.835129
-853359.919922  +/-  15259850.744914
744646.384766  +/-  20284152.865042
500146.025879  +/-  15385874.300502
-17603.3125  +/-  23305847.360618
107567.783203  +/-  23292714.948541
50862.623047  +/-  15349875.058466
420241.746094  +/-  20180814.31746
-23481.679688  +/-  15170359.874101
53242.894531  +/-  7777709.372283
978068.339844  +/-  11929729.878437
